EmployeeNumber,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber.1,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1200,Eleonora S Pollard,44.0,Yes,Travel_Rarely,1097.0,Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3.0,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6.0,4,0,2
1201,Sherise C Bledsoe,53.0,No,Travel_Rarely,1223.0,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3.0,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7.0,7,4,7
1202,Chase J Paradise,29.0,No,Travel_Rarely,942.0,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5.0,4,1,3
1203,Ernestine E Fludd,22.0,Yes,Travel_Frequently,1256.0,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4.0,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0.0,0,0,0
1204,Fernando S Korhonen,46.0,No,Travel_Rarely,1402.0,Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1.0,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26.0,15,15,9
1206,Shanti F Quirion,44.0,No,Non-Travel,111.0,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0.0,0,0,0
1207,Dovie U Nickerson,33.0,No,Travel_Rarely,147.0,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3.0,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5.0,4,1,4
1210,Lacy Q Deshotel,,Yes,Non-Travel,906.0,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1.0,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1.0,0,0,0
1211,Leslie I Stolte,30.0,No,Travel_Rarely,1329.0,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1.0,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4.0,3,0,3
1212,Valene R Yost,40.0,No,Travel_Frequently,1184.0,Sales,2,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2.0,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0.0,0,0,0
1215,Earlean Y Funke,50.0,No,Travel_Frequently,1421.0,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1.0,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2.0,2,2,2
1216,Eloise Z Demoss,28.0,No,Travel_Rarely,1179.0,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6.0,5,3,3
1217,Keven F Bingham,46.0,No,Travel_Rarely,1450.0,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2.0,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4.0,2,0,3
1218,Magaly U Mcneel,35.0,No,Travel_Rarely,1361.0,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1.0,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7.0,7,1,7
1219,Mika J Rodriquez,24.0,Yes,Travel_Rarely,984.0,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2.0,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1.0,0,0,0
1220,Freddy A Rolling,33.0,No,Travel_Frequently,1146.0,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3.0,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10.0,7,0,1
1221,Morgan O Carriere,36.0,No,Travel_Rarely,917.0,Research & Development,6,4,Life Sciences,1,1221,3,Male,60,1,1,Laboratory Technician,3.0,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7.0,7,1,7
1224,Junita Y Huhn,30.0,No,Travel_Rarely,853.0,Research & Development,7,4,Life Sciences,1,1224,3,Male,49,3,2,Laboratory Technician,3.0,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10.0,7,8,9
1225,Keira Y Till,44.0,No,Travel_Rarely,200.0,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4.0,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20.0,11,13,17
1226,Mickey E Hentges,20.0,No,Travel_Rarely,654.0,Sales,21,3,Marketing,1,1226,3,Male,43,4,1,Sales Representative,4.0,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2.0,1,2,2
1228,Phil G Czarnecki,46.0,No,Travel_Rarely,150.0,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4.0,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6.0,3,1,4
1231,Glenn N Vinyard,42.0,No,Non-Travel,179.0,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1.0,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4.0,3,0,3
1233,Federico B Edmond,60.0,No,Travel_Rarely,696.0,Sales,7,4,Marketing,1,1233,2,Male,52,4,2,Sales Executive,,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,,7,1,9
1234,Lucas P Funes,32.0,No,Travel_Frequently,116.0,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2.0,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2.0,2,2,2
1235,Alden Y Cauley,,No,Travel_Frequently,,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3.0,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8.0,7,0,7
1237,Giuseppina N Dagostino,36.0,No,Travel_Rarely,363.0,Research & Development,1,3,Technical Degree,1,1237,3,Female,77,1,3,Manufacturing Director,1.0,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7.0,7,7,7
1238,Danilo S Hammes,33.0,No,Travel_Rarely,117.0,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4.0,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14.0,10,4,10
1239,Clotilde X Mason,40.0,No,Travel_Rarely,107.0,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2.0,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5.0,1,1,3
1240,Petrina B Dampier,25.0,No,Travel_Rarely,1356.0,Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4.0,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4.0,3,1,1
1241,Philip X Trinidad,30.0,No,Travel_Rarely,1465.0,Research & Development,1,3,Medical,1,1241,4,Male,63,3,1,Research Scientist,2.0,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11.0,9,5,7
1242,Sixta H Jo,42.0,No,Travel_Frequently,458.0,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1.0,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1.0,0,0,0
1243,Mose O Brucker,35.0,No,Non-Travel,1212.0,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4.0,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13.0,2,4,12
1244,Andrew P Detweiler,27.0,No,Travel_Rarely,1103.0,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1.0,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9.0,7,6,8
1245,Judith D Gourdine,54.0,No,Travel_Frequently,966.0,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3.0,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5.0,4,1,4
1246,Beatrice T Coen,44.0,No,Travel_Rarely,1117.0,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4.0,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10.0,5,7,7
1248,Terra D Routh,,Yes,Non-Travel,504.0,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,2.0,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1.0,1,0,0
1249,Suzette F Lovejoy,29.0,No,Travel_Rarely,1010.0,Research & Development,1,3,Life Sciences,1,1249,1,Female,97,3,1,Research Scientist,4.0,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3.0,2,1,2
1250,Jolanda L Dewees,54.0,No,Travel_Rarely,685.0,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4.0,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10.0,9,0,9
1251,Dwain O Upham,31.0,No,Travel_Rarely,1332.0,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1.0,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6.0,5,0,1
1252,Alise O Baltzell,31.0,No,Travel_Rarely,1062.0,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1.0,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10.0,9,1,8
1254,Hal K Kells,59.0,No,Travel_Rarely,326.0,Sales,3,3,Life Sciences,1,1254,3,Female,48,2,2,Sales Executive,4.0,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6.0,1,0,5
1255,Jordan D Phu,43.0,No,Travel_Rarely,920.0,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5,Research Director,4.0,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8.0,7,0,7
1256,Mac V Lineberry,49.0,No,Travel_Rarely,1098.0,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3.0,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1.0,0,0,0
1257,Mina P Shotwell,36.0,No,Travel_Frequently,469.0,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1,Research Scientist,2.0,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11.0,10,0,7
1258,Doyle N Utter,48.0,No,Travel_Rarely,969.0,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2.0,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1.0,0,0,0
1259,Tyler D Galindo,27.0,No,Travel_Rarely,1167.0,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3.0,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5.0,3,0,3
1260,Lizzette G Moyle,29.0,No,Travel_Rarely,1329.0,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2,Healthcare Representative,4.0,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6.0,0,1,0
1263,Heath K Fell,48.0,No,Travel_Rarely,715.0,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4.0,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1.0,0,0,0
1264,Meryl I Nau,29.0,No,Travel_Rarely,694.0,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4.0,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7.0,7,1,7
1265,Terrell J Leader,34.0,No,Travel_Rarely,1320.0,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3.0,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,,0,0,0
1267,Cameron A Chamberland,44.0,No,Travel_Rarely,1099.0,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2.0,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22.0,9,3,10
1268,Jarred C Class,33.0,No,Travel_Rarely,536.0,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3.0,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9.0,8,0,8
1269,Maxwell H Azevedo,19.0,No,Travel_Rarely,265.0,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4.0,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1.0,0,0,1
1270,Millicent G Mangan,23.0,No,Travel_Rarely,373.0,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3.0,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1.0,0,0,1
1273,Bernard A Harbert,25.0,Yes,Travel_Frequently,599.0,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4.0,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1.0,0,1,0
1275,Steven B Daigneault,26.0,No,Travel_Rarely,583.0,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4.0,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8.0,5,2,2
1277,Oren M Mcnabb,45.0,Yes,Travel_Rarely,1449.0,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2.0,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24.0,10,1,11
1278,Susana H Hooks,55.0,No,Non-Travel,177.0,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2.0,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33.0,9,15,0
1279,Cedrick K Engelhardt,21.0,Yes,Travel_Frequently,251.0,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3.0,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2.0,2,2,2
1280,Rich Q Rehberg,46.0,No,Travel_Rarely,168.0,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2.0,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11.0,4,0,8
1281,Zachary S Velasquez,34.0,No,Travel_Rarely,131.0,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1.0,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3.0,2,0,2
1282,Garrett S Nolette,51.0,No,Travel_Frequently,237.0,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29.0,10,11,10
1283,Antone W Polston,59.0,No,Travel_Rarely,1429.0,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4.0,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9.0,7,5,4
1285,Isreal F Metoyer,34.0,No,Travel_Frequently,135.0,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2.0,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11.0,8,5,10
1286,Cyndy H Ary,28.0,No,Travel_Frequently,791.0,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3.0,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4.0,2,0,2
1288,Buck H Rancourt,44.0,No,Travel_Rarely,1199.0,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1.0,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25.0,9,14,13
1289,Arlen M Joly,34.0,No,Travel_Frequently,648.0,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2.0,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10.0,9,1,8
1291,Jerome P Whitefield,35.0,No,Travel_Rarely,735.0,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3.0,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3.0,2,2,2
1292,Rafaela N Madrid,42.0,No,Travel_Rarely,603.0,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2.0,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1.0,0,0,0
1293,Tiny Q Llanos,,No,Travel_Rarely,531.0,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4.0,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21.0,7,15,17
1294,Jc S Meyers,36.0,No,Travel_Rarely,429.0,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2.0,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16.0,14,5,12
1295,Hui E Bizzell,44.0,Yes,Travel_Rarely,621.0,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4.0,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10.0,7,0,5
1296,Ronnie H Upton,28.0,No,Travel_Frequently,193.0,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4.0,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2.0,2,2,2
1297,Cleveland W Franko,51.0,No,Travel_Frequently,,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3.0,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7.0,0,7,7
1298,Marcella Z Mapp,30.0,No,Non-Travel,879.0,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3.0,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8.0,4,1,7
1299,Alease Y Lander,29.0,Yes,Travel_Rarely,806.0,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3.0,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7.0,7,7,7
1301,Carrol O Arend,28.0,No,Travel_Rarely,640.0,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1.0,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3.0,2,1,2
1303,Lyn Q Tso,25.0,No,Travel_Rarely,266.0,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2.0,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2.0,2,2,1
1304,Lottie G Bonin,32.0,No,Travel_Rarely,604.0,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4.0,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10.0,7,0,8
1306,Jong U Borchers,45.0,No,Travel_Frequently,364.0,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2.0,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,,0,0,0
1307,Jamaal Z Resto,39.0,No,Travel_Rarely,412.0,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2.0,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19.0,9,15,2
1308,Barrie E Collman,58.0,No,Travel_Rarely,848.0,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3.0,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2.0,2,2,2
1309,Alphonso U Laffoon,32.0,Yes,Travel_Rarely,1089.0,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3.0,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10.0,4,1,1
1310,Pansy F Duchesne,39.0,Yes,Travel_Rarely,360.0,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1.0,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5.0,2,0,3
1311,Karisa B Glidewell,30.0,No,Travel_Rarely,1138.0,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4.0,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9.0,2,6,7
1312,Lia J Liner,36.0,No,Travel_Rarely,,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3.0,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7.0,7,1,7
1314,Dudley G Slocum,46.0,No,Travel_Rarely,991.0,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1.0,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7.0,6,5,7
1315,Emma X Monti,28.0,No,Non-Travel,,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4.0,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9.0,8,7,5
1317,Elias Y Pinkard,50.0,No,Travel_Rarely,1322.0,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1.0,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3.0,2,1,2
1318,Morgan V Leonetti,,Yes,Travel_Rarely,299.0,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2.0,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5.0,4,1,0
1319,Doyle T Grindstaff,52.0,Yes,Travel_Rarely,1030.0,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2.0,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8.0,7,7,7
1321,Robert C Ancheta,30.0,No,Travel_Rarely,634.0,Research & Development,17,4,Medical,1,1321,2,Female,95,3,3,Manager,1.0,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9.0,1,0,8
1322,Cole M Dellinger,39.0,No,Travel_Rarely,524.0,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3.0,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8.0,7,1,7
1324,Tony E Keough,31.0,No,Non-Travel,,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3.0,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10.0,8,9,6
1329,Dulce E Grizzard,41.0,No,Non-Travel,256.0,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2.0,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19.0,2,11,9
1331,Devin U Hales,31.0,Yes,Travel_Frequently,1060.0,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2.0,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3.0,2,2,2
1333,Leif Y Harness,44.0,Yes,Travel_Rarely,935.0,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1.0,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3.0,2,1,2
1334,Orval Q Olinger,42.0,No,Non-Travel,495.0,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3.0,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20.0,8,2,10
1336,Elvis J Stroh,55.0,No,Travel_Rarely,282.0,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3.0,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19.0,9,9,11
1338,Bud L Lofgren,56.0,No,Travel_Rarely,206.0,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2.0,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7.0,3,7,7
1340,Conrad R Saito,40.0,No,Non-Travel,,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3.0,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4.0,2,0,0
1344,Dorothy Q Gard,34.0,No,Travel_Rarely,943.0,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4.0,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9.0,7,1,6
1346,Tiffaney A Schoenberg,40.0,No,Travel_Rarely,523.0,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9.0,8,8,8
1349,Clint Q Strayhorn,41.0,No,Travel_Frequently,1018.0,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1.0,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9.0,3,1,7
1350,Gertrud B Glidden,35.0,No,Travel_Frequently,482.0,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3.0,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9.0,6,1,1
1352,Eldridge B Bose,51.0,No,Travel_Rarely,770.0,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2.0,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33.0,9,0,10
1355,Lianne M Sweeney,38.0,No,Travel_Rarely,1009.0,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1.0,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7.0,7,1,7
1356,Tonja E Lenahan,,No,Travel_Rarely,507.0,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1.0,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10.0,8,9,6
1358,Nathan V Avendano,25.0,No,Travel_Rarely,882.0,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4.0,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3.0,2,1,2
1360,Jamison U Crutchfield,58.0,Yes,Travel_Rarely,601.0,Research & Development,7,4,Medical,1,1360,3,Female,53,2,3,Manufacturing Director,1.0,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10.0,9,5,9
1361,Dottie D Hagaman,40.0,No,Travel_Rarely,329.0,Research & Development,1,4,Life Sciences,1,1361,2,Male,88,3,1,Laboratory Technician,2.0,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4.0,2,0,3
1362,Myron V Elsea,36.0,No,Travel_Frequently,607.0,Sales,7,3,Marketing,1,1362,1,Female,83,4,2,Sales Executive,1.0,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15.0,7,6,13
1363,Rubin E Confer,48.0,No,Travel_Rarely,855.0,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4.0,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10.0,9,0,8
1364,Lavada W Maldanado,27.0,No,Travel_Rarely,1291.0,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4.0,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1.0,0,0,0
1367,Lynwood Q Durfee,51.0,No,Travel_Rarely,1405.0,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5.0,2,0,3
1368,Dong B Sturdevant,18.0,No,Non-Travel,1124.0,Research & Development,1,3,Life Sciences,1,1368,4,Female,97,3,1,Laboratory Technician,4.0,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0.0,0,0,0
